cohort_id,covariate_id,mean,sd,database_id
22,4178680210,0.6923,0.8479,CMSDESynPUF1k
22,4272162210,0.2308,0.4895,CMSDESynPUF1k
22,4266809210,0.2308,0.4895,CMSDESynPUF1k
22,4279139210,-0.1923,NA,CMSDESynPUF1k
22,4300192210,-0.1923,NA,CMSDESynPUF1k
22,4154168210,-0.1923,NA,CMSDESynPUF1k
22,4130373210,0.3846,0.632,CMSDESynPUF1k
22,4239897210,0.1923,0.4469,CMSDESynPUF1k
22,4131598210,0.3462,0.5996,CMSDESynPUF1k
22,77670210,0.6154,0.7994,CMSDESynPUF1k
22,81611210,0.1923,0.4469,CMSDESynPUF1k
22,4073287210,0.2308,0.4895,CMSDESynPUF1k
22,36684472210,0.3846,0.632,CMSDESynPUF1k
22,197506210,0.4231,0.6628,CMSDESynPUF1k
23,201690210,0.0227,0.1508,CMSDESynPUF1k
23,437222210,0.0227,0.1508,CMSDESynPUF1k
22,4162282210,0.8077,0.9158,CMSDESynPUF1k
22,255848210,0.5,0.7206,CMSDESynPUF1k
23,4284110210,0.0068,0.0826,CMSDESynPUF1k
23,312927210,0.0068,0.0826,CMSDESynPUF1k
22,4354249210,0.8846,0.9585,CMSDESynPUF1k
22,4329847210,0.8846,0.9585,CMSDESynPUF1k
22,317576210,0.3846,0.632,CMSDESynPUF1k
23,46270117210,-0.0057,NA,CMSDESynPUF1k
23,377870210,0.0159,0.1262,CMSDESynPUF1k
23,377877210,0.0091,0.0954,CMSDESynPUF1k
22,4022830210,-0.1923,NA,CMSDESynPUF1k
23,40481064210,0.033,0.1816,CMSDESynPUF1k
22,4132088210,0.9615,0.9993,CMSDESynPUF1k
23,4286030210,-0.0057,NA,CMSDESynPUF1k
23,22955210,0.0091,0.0954,CMSDESynPUF1k
23,26727210,0.0159,0.1262,CMSDESynPUF1k
23,132643210,-0.0057,NA,CMSDESynPUF1k
23,78987210,0.0114,0.1067,CMSDESynPUF1k
23,4316615210,0.0295,0.172,CMSDESynPUF1k
23,200675210,-0.0057,NA,CMSDESynPUF1k
23,375824210,0.0114,0.1067,CMSDESynPUF1k
23,4029337210,0.0091,0.0954,CMSDESynPUF1k
23,442176210,0.0193,0.1391,CMSDESynPUF1k
23,440653210,0.0114,0.1067,CMSDESynPUF1k
23,4010360210,-0.0057,NA,CMSDESynPUF1k
23,4090111210,0.008,0.0892,CMSDESynPUF1k
23,132344210,0.0125,0.1119,CMSDESynPUF1k
23,197823210,-0.0057,NA,CMSDESynPUF1k
23,440358210,0.0148,0.1216,CMSDESynPUF1k
23,318712210,0.0261,0.1618,CMSDESynPUF1k
23,75670210,-0.0057,NA,CMSDESynPUF1k
23,437249210,0.0455,0.2133,CMSDESynPUF1k
23,4148091210,0.0125,0.1119,CMSDESynPUF1k
23,440537210,-0.0057,NA,CMSDESynPUF1k
23,4220618210,0.0307,0.1753,CMSDESynPUF1k
23,439251210,0.0102,0.1012,CMSDESynPUF1k
23,37116631210,-0.0057,NA,CMSDESynPUF1k
23,4147972210,-0.0057,NA,CMSDESynPUF1k
23,4338039210,0.0102,0.1012,CMSDESynPUF1k
23,4001491210,-0.0057,NA,CMSDESynPUF1k
23,436996210,0.0068,0.0826,CMSDESynPUF1k
23,45770904210,0.0068,0.0826,CMSDESynPUF1k
23,199075210,0.0159,0.1262,CMSDESynPUF1k
23,74635210,0.0091,0.0954,CMSDESynPUF1k
23,4116574210,0.0114,0.1067,CMSDESynPUF1k
23,4261493210,0.017,0.1306,CMSDESynPUF1k
23,440321210,-0.0057,NA,CMSDESynPUF1k
23,4189538210,-0.0057,NA,CMSDESynPUF1k
23,40484513210,-0.0057,NA,CMSDESynPUF1k
23,40481762210,0.0193,0.1391,CMSDESynPUF1k
23,44783165210,0.0091,0.0954,CMSDESynPUF1k
23,73045210,0.0114,0.1067,CMSDESynPUF1k
23,4192640210,0.0432,0.2079,CMSDESynPUF1k
23,442110210,-0.0057,NA,CMSDESynPUF1k
23,72705210,0.0114,0.1067,CMSDESynPUF1k
23,46273082210,0.0102,0.1012,CMSDESynPUF1k
23,201352210,-0.0057,NA,CMSDESynPUF1k
23,372924210,0.008,0.0892,CMSDESynPUF1k
23,4099995210,-0.0057,NA,CMSDESynPUF1k
23,79104210,0.0102,0.1012,CMSDESynPUF1k
23,437217210,0.0205,0.1431,CMSDESynPUF1k
23,438567210,0.0159,0.1262,CMSDESynPUF1k
23,4181348210,-0.0057,NA,CMSDESynPUF1k
23,132258210,-0.0057,NA,CMSDESynPUF1k
23,4202556210,-0.0057,NA,CMSDESynPUF1k
23,24970210,0.0114,0.1067,CMSDESynPUF1k
23,432864210,0.0068,0.0826,CMSDESynPUF1k
23,434916210,-0.0057,NA,CMSDESynPUF1k
23,43530680210,-0.0057,NA,CMSDESynPUF1k
23,4223226210,-0.0057,NA,CMSDESynPUF1k
23,314059210,0.0182,0.1349,CMSDESynPUF1k
23,4182110210,0.0284,0.1686,CMSDESynPUF1k
23,4111099210,0.0091,0.0954,CMSDESynPUF1k
23,4067054210,-0.0057,NA,CMSDESynPUF1k
23,4174655210,-0.0057,NA,CMSDESynPUF1k
23,194964210,-0.0057,NA,CMSDESynPUF1k
23,4129896210,-0.0057,NA,CMSDESynPUF1k
23,4180905210,-0.0057,NA,CMSDESynPUF1k
23,196049210,-0.0057,NA,CMSDESynPUF1k
23,4008354210,-0.0057,NA,CMSDESynPUF1k
23,42710045210,-0.0057,NA,CMSDESynPUF1k
23,23220210,-0.0057,NA,CMSDESynPUF1k
23,434156210,0.0409,0.2024,CMSDESynPUF1k
22,4030518210,0.6538,0.824,CMSDESynPUF1k
22,4102114210,-0.1923,NA,CMSDESynPUF1k
22,4305808210,-0.1923,NA,CMSDESynPUF1k
22,255348210,-0.1923,NA,CMSDESynPUF1k
22,4068155210,0.6538,0.824,CMSDESynPUF1k
22,40480513210,0.8077,0.9158,CMSDESynPUF1k
22,4187768210,0.2308,0.4895,CMSDESynPUF1k
22,433410210,-0.1923,NA,CMSDESynPUF1k
22,436033210,-0.1923,NA,CMSDESynPUF1k
23,436941210,-0.0057,NA,CMSDESynPUF1k
23,444406210,0.0307,0.1753,CMSDESynPUF1k
23,765132210,0.0307,0.1753,CMSDESynPUF1k
22,40480261210,-0.1923,NA,CMSDESynPUF1k
22,4114506210,0.2308,0.4895,CMSDESynPUF1k
22,4102128210,-0.1923,NA,CMSDESynPUF1k
23,81250210,0.0205,0.1431,CMSDESynPUF1k
23,4220695210,0.0125,0.1119,CMSDESynPUF1k
23,73574210,0.0102,0.1012,CMSDESynPUF1k
22,439103210,0.1923,0.4469,CMSDESynPUF1k
22,4182007210,0.2308,0.4895,CMSDESynPUF1k
22,4110707210,0.1923,0.4469,CMSDESynPUF1k
22,4111017210,-0.1923,NA,CMSDESynPUF1k
22,138996210,-0.1923,NA,CMSDESynPUF1k
22,433435210,0.1923,0.4469,CMSDESynPUF1k
22,141932210,-0.1923,NA,CMSDESynPUF1k
22,432661210,0.2692,0.5288,CMSDESynPUF1k
22,320420210,-0.1923,NA,CMSDESynPUF1k
22,375807210,0.3462,0.5996,CMSDESynPUF1k
23,372324210,0.017,0.1306,CMSDESynPUF1k
23,381877210,0.017,0.1306,CMSDESynPUF1k
22,4094061210,0.2308,0.4895,CMSDESynPUF1k
22,4306266210,-0.1923,NA,CMSDESynPUF1k
22,4153882210,0.1923,0.4469,CMSDESynPUF1k
22,4180902210,-0.1923,NA,CMSDESynPUF1k
22,374022210,-0.1923,NA,CMSDESynPUF1k
23,37017128210,0.0114,0.1067,CMSDESynPUF1k
23,376102210,-0.0057,NA,CMSDESynPUF1k
23,37018886210,0.0114,0.1067,CMSDESynPUF1k
23,379805210,0.0114,0.1067,CMSDESynPUF1k
23,4193983210,0.0091,0.0954,CMSDESynPUF1k
23,201353210,0.0148,0.1216,CMSDESynPUF1k
23,315469210,-0.0057,NA,CMSDESynPUF1k
23,444429210,0.0114,0.1067,CMSDESynPUF1k
23,4043392210,-0.0057,NA,CMSDESynPUF1k
23,4021760210,-0.0057,NA,CMSDESynPUF1k
23,441103210,0.0068,0.0826,CMSDESynPUF1k
23,4092217210,0.025,0.1582,CMSDESynPUF1k
23,4170635210,-0.0057,NA,CMSDESynPUF1k
23,192691210,-0.0057,NA,CMSDESynPUF1k
23,195590210,0.0284,0.1686,CMSDESynPUF1k
23,4179773210,0.0159,0.1262,CMSDESynPUF1k
23,4263367210,0.0227,0.1508,CMSDESynPUF1k
23,442075210,0.0182,0.1349,CMSDESynPUF1k
23,443074210,-0.0057,NA,CMSDESynPUF1k
23,4211657210,0.0193,0.1391,CMSDESynPUF1k
23,4193318210,0.0068,0.0826,CMSDESynPUF1k
23,4243440210,-0.0057,NA,CMSDESynPUF1k
23,378163210,0.0068,0.0826,CMSDESynPUF1k
23,4084552210,0.0068,0.0826,CMSDESynPUF1k
23,4043388210,-0.0057,NA,CMSDESynPUF1k
23,378417210,-0.0057,NA,CMSDESynPUF1k
23,76150210,-0.0057,NA,CMSDESynPUF1k
23,378435210,-0.0057,NA,CMSDESynPUF1k
23,4105088210,-0.0057,NA,CMSDESynPUF1k
23,4198102210,0.017,0.1306,CMSDESynPUF1k
22,79106210,-0.1923,NA,CMSDESynPUF1k
22,4150129210,0.3846,0.632,CMSDESynPUF1k
22,4179875210,-0.1923,NA,CMSDESynPUF1k
23,198571210,-0.0057,NA,CMSDESynPUF1k
22,4181583210,-0.1923,NA,CMSDESynPUF1k
22,4112341210,0.2308,0.4895,CMSDESynPUF1k
22,4183981210,-0.1923,NA,CMSDESynPUF1k
22,4318535210,-0.1923,NA,CMSDESynPUF1k
22,4198381210,0.1923,0.4469,CMSDESynPUF1k
22,197024210,0.1923,0.4469,CMSDESynPUF1k
22,4102928210,0.1923,0.4469,CMSDESynPUF1k
22,139036210,0.4231,0.6628,CMSDESynPUF1k
23,135061210,0.0409,0.2024,CMSDESynPUF1k
23,134741210,0.0205,0.1431,CMSDESynPUF1k
23,78241210,-0.0057,NA,CMSDESynPUF1k
23,201956210,0.0114,0.1067,CMSDESynPUF1k
23,4147003210,0.008,0.0892,CMSDESynPUF1k
23,4178642210,0.008,0.0892,CMSDESynPUF1k
23,134404210,-0.0057,NA,CMSDESynPUF1k
23,4250335210,0.0102,0.1012,CMSDESynPUF1k
23,761746210,0.0102,0.1012,CMSDESynPUF1k
23,438111210,0.0091,0.0954,CMSDESynPUF1k
23,4116649210,0.008,0.0892,CMSDESynPUF1k
23,4344259210,0.0182,0.1349,CMSDESynPUF1k
23,443862210,-0.0057,NA,CMSDESynPUF1k
23,4318111210,0.0125,0.1119,CMSDESynPUF1k
23,437276210,-0.0057,NA,CMSDESynPUF1k
23,197035210,-0.0057,NA,CMSDESynPUF1k
23,372599210,-0.0057,NA,CMSDESynPUF1k
23,78473210,-0.0057,NA,CMSDESynPUF1k
23,139900210,0.0284,0.1686,CMSDESynPUF1k
23,4129877210,-0.0057,NA,CMSDESynPUF1k
23,432271210,-0.0057,NA,CMSDESynPUF1k
23,433047210,-0.0057,NA,CMSDESynPUF1k
23,4262242210,-0.0057,NA,CMSDESynPUF1k
23,78272210,0.017,0.1306,CMSDESynPUF1k
23,135939210,-0.0057,NA,CMSDESynPUF1k
23,376116210,-0.0057,NA,CMSDESynPUF1k
23,4302754210,0.0148,0.1216,CMSDESynPUF1k
23,432595210,0.0125,0.1119,CMSDESynPUF1k
23,435950210,-0.0057,NA,CMSDESynPUF1k
23,4109087210,-0.0057,NA,CMSDESynPUF1k
23,4324395210,0.008,0.0892,CMSDESynPUF1k
23,37206934210,0.0068,0.0826,CMSDESynPUF1k
23,4079750210,0.0148,0.1216,CMSDESynPUF1k
23,381292210,0.0125,0.1119,CMSDESynPUF1k
23,133725210,-0.0057,NA,CMSDESynPUF1k
23,200687210,0.0136,0.1168,CMSDESynPUF1k
23,132277210,-0.0057,NA,CMSDESynPUF1k
23,132397210,0.0068,0.0826,CMSDESynPUF1k
23,4157456210,0.0125,0.1119,CMSDESynPUF1k
23,136915210,0.0125,0.1119,CMSDESynPUF1k
23,4128893210,-0.0057,NA,CMSDESynPUF1k
23,4177114210,-0.0057,NA,CMSDESynPUF1k
23,4342766210,-0.0057,NA,CMSDESynPUF1k
23,380103210,-0.0057,NA,CMSDESynPUF1k
23,4050006210,0.0182,0.1349,CMSDESynPUF1k
23,4055577210,0.0159,0.1262,CMSDESynPUF1k
23,75622210,-0.0057,NA,CMSDESynPUF1k
23,379829210,-0.0057,NA,CMSDESynPUF1k
23,4150796210,-0.0057,NA,CMSDESynPUF1k
23,433758210,0.0068,0.0826,CMSDESynPUF1k
23,436403210,-0.0057,NA,CMSDESynPUF1k
23,441428210,0.0136,0.1168,CMSDESynPUF1k
23,4029499210,-0.0057,NA,CMSDESynPUF1k
23,4302555210,0.0125,0.1119,CMSDESynPUF1k
23,4164227210,0.008,0.0892,CMSDESynPUF1k
23,4053828210,0.008,0.0892,CMSDESynPUF1k
23,4133989210,-0.0057,NA,CMSDESynPUF1k
23,377085210,-0.0057,NA,CMSDESynPUF1k
23,438730210,0.0148,0.1216,CMSDESynPUF1k
23,441266210,0.0068,0.0826,CMSDESynPUF1k
23,4174382210,0.0068,0.0826,CMSDESynPUF1k
23,194121210,-0.0057,NA,CMSDESynPUF1k
23,194079210,0.008,0.0892,CMSDESynPUF1k
23,4129215210,-0.0057,NA,CMSDESynPUF1k
23,198810210,-0.0057,NA,CMSDESynPUF1k
23,440516210,-0.0057,NA,CMSDESynPUF1k
23,4009610210,-0.0057,NA,CMSDESynPUF1k
23,40490828210,-0.0057,NA,CMSDESynPUF1k
23,433778210,0.0136,0.1168,CMSDESynPUF1k
23,4103641210,-0.0057,NA,CMSDESynPUF1k
23,4212089210,-0.0057,NA,CMSDESynPUF1k
23,194306210,-0.0057,NA,CMSDESynPUF1k
23,376713210,0.0205,0.1431,CMSDESynPUF1k
23,4167363210,0.0114,0.1067,CMSDESynPUF1k
23,4179996210,-0.0057,NA,CMSDESynPUF1k
22,4103995210,-0.1923,NA,CMSDESynPUF1k
22,40481902210,-0.1923,NA,CMSDESynPUF1k
22,4131616210,-0.1923,NA,CMSDESynPUF1k
22,4112853210,-0.1923,NA,CMSDESynPUF1k
22,80767210,-0.1923,NA,CMSDESynPUF1k
22,141411210,-0.1923,NA,CMSDESynPUF1k
22,4087641210,0.2308,0.4895,CMSDESynPUF1k
22,201072210,-0.1923,NA,CMSDESynPUF1k
23,201347210,-0.0057,NA,CMSDESynPUF1k
23,434277210,0.0068,0.0826,CMSDESynPUF1k
23,31609210,-0.0057,NA,CMSDESynPUF1k
23,441202210,0.0193,0.1391,CMSDESynPUF1k
23,4060424210,-0.0057,NA,CMSDESynPUF1k
23,443397210,-0.0057,NA,CMSDESynPUF1k
23,4131015210,0.0091,0.0954,CMSDESynPUF1k
23,4129743210,-0.0057,NA,CMSDESynPUF1k
23,435577210,-0.0057,NA,CMSDESynPUF1k
23,374027210,0.0102,0.1012,CMSDESynPUF1k
23,376104210,-0.0057,NA,CMSDESynPUF1k
23,73291210,-0.0057,NA,CMSDESynPUF1k
23,141094210,0.0068,0.0826,CMSDESynPUF1k
23,46269697210,0.0068,0.0826,CMSDESynPUF1k
23,4143698210,-0.0057,NA,CMSDESynPUF1k
23,4234762210,-0.0057,NA,CMSDESynPUF1k
23,440224210,0.0068,0.0826,CMSDESynPUF1k
23,4154427210,-0.0057,NA,CMSDESynPUF1k
23,4094346210,-0.0057,NA,CMSDESynPUF1k
23,4312524210,-0.0057,NA,CMSDESynPUF1k
23,4207472210,-0.0057,NA,CMSDESynPUF1k
23,4262983210,0.0114,0.1067,CMSDESynPUF1k
23,379821210,-0.0057,NA,CMSDESynPUF1k
23,314171210,-0.0057,NA,CMSDESynPUF1k
23,443786210,-0.0057,NA,CMSDESynPUF1k
23,380397210,-0.0057,NA,CMSDESynPUF1k
23,4093145210,-0.0057,NA,CMSDESynPUF1k
23,40482509210,0.0102,0.1012,CMSDESynPUF1k
23,4135750210,-0.0057,NA,CMSDESynPUF1k
23,438178210,-0.0057,NA,CMSDESynPUF1k
23,31884210,-0.0057,NA,CMSDESynPUF1k
23,436947210,-0.0057,NA,CMSDESynPUF1k
23,4196401210,0.0102,0.1012,CMSDESynPUF1k
23,138278210,0.0102,0.1012,CMSDESynPUF1k
23,4170442210,-0.0057,NA,CMSDESynPUF1k
23,4097011210,-0.0057,NA,CMSDESynPUF1k
23,76503210,-0.0057,NA,CMSDESynPUF1k
23,4134605210,0.008,0.0892,CMSDESynPUF1k
23,27026210,-0.0057,NA,CMSDESynPUF1k
23,78838210,-0.0057,NA,CMSDESynPUF1k
23,437064210,0.0091,0.0954,CMSDESynPUF1k
23,4181484210,0.008,0.0892,CMSDESynPUF1k
23,40490918210,-0.0057,NA,CMSDESynPUF1k
23,4173973210,-0.0057,NA,CMSDESynPUF1k
23,45766773210,-0.0057,NA,CMSDESynPUF1k
23,77718210,-0.0057,NA,CMSDESynPUF1k
23,4135743210,-0.0057,NA,CMSDESynPUF1k
23,439791210,0.008,0.0892,CMSDESynPUF1k
23,4101733210,-0.0057,NA,CMSDESynPUF1k
23,45757695210,-0.0057,NA,CMSDESynPUF1k
23,4279525210,-0.0057,NA,CMSDESynPUF1k
23,381135210,-0.0057,NA,CMSDESynPUF1k
23,141209210,-0.0057,NA,CMSDESynPUF1k
23,4023985210,0.0136,0.1168,CMSDESynPUF1k
23,380706210,0.0114,0.1067,CMSDESynPUF1k
23,378160210,0.0091,0.0954,CMSDESynPUF1k
22,194475210,-0.1923,NA,CMSDESynPUF1k
22,4224118210,-0.1923,NA,CMSDESynPUF1k
22,4124650210,-0.1923,NA,CMSDESynPUF1k
22,42873123210,-0.1923,NA,CMSDESynPUF1k
23,4083489210,-0.0057,NA,CMSDESynPUF1k
23,134668210,0.0148,0.1216,CMSDESynPUF1k
23,4275360210,-0.0057,NA,CMSDESynPUF1k
23,4025203210,-0.0057,NA,CMSDESynPUF1k
23,443800210,-0.0057,NA,CMSDESynPUF1k
23,73287210,-0.0057,NA,CMSDESynPUF1k
23,436787210,-0.0057,NA,CMSDESynPUF1k
23,4199576210,-0.0057,NA,CMSDESynPUF1k
22,4113639210,-0.1923,NA,CMSDESynPUF1k
22,4141640210,-0.1923,NA,CMSDESynPUF1k
22,440155210,-0.1923,NA,CMSDESynPUF1k
22,43531028210,-0.1923,NA,CMSDESynPUF1k
23,317208210,-0.0057,NA,CMSDESynPUF1k
23,433738210,-0.0057,NA,CMSDESynPUF1k
23,4211546210,-0.0057,NA,CMSDESynPUF1k
23,4131304210,0.0159,0.1262,CMSDESynPUF1k
23,438362210,-0.0057,NA,CMSDESynPUF1k
23,4214726210,-0.0057,NA,CMSDESynPUF1k
23,4177610210,-0.0057,NA,CMSDESynPUF1k
23,437798210,-0.0057,NA,CMSDESynPUF1k
23,4178665210,0.0091,0.0954,CMSDESynPUF1k
23,4103532210,0.0091,0.0954,CMSDESynPUF1k
23,4124645210,-0.0057,NA,CMSDESynPUF1k
23,317801210,-0.0057,NA,CMSDESynPUF1k
23,78110210,0.0068,0.0826,CMSDESynPUF1k
23,75920210,0.0068,0.0826,CMSDESynPUF1k
23,4282921210,-0.0057,NA,CMSDESynPUF1k
23,197857210,-0.0057,NA,CMSDESynPUF1k
23,198892210,-0.0057,NA,CMSDESynPUF1k
23,193998210,0.008,0.0892,CMSDESynPUF1k
23,40488416210,0.008,0.0892,CMSDESynPUF1k
23,4129737210,0.008,0.0892,CMSDESynPUF1k
23,4053837210,0.0193,0.1391,CMSDESynPUF1k
23,4158336210,-0.0057,NA,CMSDESynPUF1k
23,35608018210,-0.0057,NA,CMSDESynPUF1k
23,4027567210,-0.0057,NA,CMSDESynPUF1k
23,437544210,-0.0057,NA,CMSDESynPUF1k
23,4023347210,0.0148,0.1216,CMSDESynPUF1k
23,76130210,-0.0057,NA,CMSDESynPUF1k
23,79804210,-0.0057,NA,CMSDESynPUF1k
23,4080301210,-0.0057,NA,CMSDESynPUF1k
23,4056140210,-0.0057,NA,CMSDESynPUF1k
23,76848210,-0.0057,NA,CMSDESynPUF1k
23,442632210,-0.0057,NA,CMSDESynPUF1k
23,443788210,0.0091,0.0954,CMSDESynPUF1k
23,77131210,-0.0057,NA,CMSDESynPUF1k
23,320739210,0.0068,0.0826,CMSDESynPUF1k
23,441540210,-0.0057,NA,CMSDESynPUF1k
23,442348210,-0.0057,NA,CMSDESynPUF1k
23,436832210,-0.0057,NA,CMSDESynPUF1k
23,4043378210,-0.0057,NA,CMSDESynPUF1k
23,37116634210,-0.0057,NA,CMSDESynPUF1k
23,374930210,-0.0057,NA,CMSDESynPUF1k
23,80177210,-0.0057,NA,CMSDESynPUF1k
22,37111502210,-0.1923,NA,CMSDESynPUF1k
22,317585210,-0.1923,NA,CMSDESynPUF1k
23,4049272210,-0.0057,NA,CMSDESynPUF1k
22,320741210,-0.1923,NA,CMSDESynPUF1k
22,440276210,-0.1923,NA,CMSDESynPUF1k
22,441593210,-0.1923,NA,CMSDESynPUF1k
22,40482507210,-0.1923,NA,CMSDESynPUF1k
23,437127210,-0.0057,NA,CMSDESynPUF1k
23,373487210,-0.0057,NA,CMSDESynPUF1k
23,260130210,-0.0057,NA,CMSDESynPUF1k
23,4101637210,-0.0057,NA,CMSDESynPUF1k
23,4220767210,-0.0057,NA,CMSDESynPUF1k
23,4015757210,-0.0057,NA,CMSDESynPUF1k
23,4053589210,-0.0057,NA,CMSDESynPUF1k
23,436247210,0.008,0.0892,CMSDESynPUF1k
23,4054423210,-0.0057,NA,CMSDESynPUF1k
23,4233478210,0.0102,0.1012,CMSDESynPUF1k
23,443613210,-0.0057,NA,CMSDESynPUF1k
23,321307210,-0.0057,NA,CMSDESynPUF1k
23,438447210,-0.0057,NA,CMSDESynPUF1k
23,4238518210,-0.0057,NA,CMSDESynPUF1k
23,79905210,-0.0057,NA,CMSDESynPUF1k
23,259992210,-0.0057,NA,CMSDESynPUF1k
23,134517210,-0.0057,NA,CMSDESynPUF1k
23,4208199210,-0.0057,NA,CMSDESynPUF1k
23,194418210,-0.0057,NA,CMSDESynPUF1k
23,441181210,-0.0057,NA,CMSDESynPUF1k
23,439249210,-0.0057,NA,CMSDESynPUF1k
23,372613210,-0.0057,NA,CMSDESynPUF1k
23,40481757210,-0.0057,NA,CMSDESynPUF1k
23,28714210,-0.0057,NA,CMSDESynPUF1k
23,134115210,-0.0057,NA,CMSDESynPUF1k
23,137322210,-0.0057,NA,CMSDESynPUF1k
23,197484210,-0.0057,NA,CMSDESynPUF1k
23,4032530210,-0.0057,NA,CMSDESynPUF1k
23,253321210,-0.0057,NA,CMSDESynPUF1k
23,378439210,-0.0057,NA,CMSDESynPUF1k
23,30061210,-0.0057,NA,CMSDESynPUF1k
23,4266176210,0.0091,0.0954,CMSDESynPUF1k
23,4180274210,-0.0057,NA,CMSDESynPUF1k
23,435261210,-0.0057,NA,CMSDESynPUF1k
23,435492210,-0.0057,NA,CMSDESynPUF1k
23,4092519210,-0.0057,NA,CMSDESynPUF1k
23,438153210,-0.0057,NA,CMSDESynPUF1k
23,436700210,-0.0057,NA,CMSDESynPUF1k
23,437629210,-0.0057,NA,CMSDESynPUF1k
23,4130472210,-0.0057,NA,CMSDESynPUF1k
23,4121450210,-0.0057,NA,CMSDESynPUF1k
23,4130197210,0.0068,0.0826,CMSDESynPUF1k
23,4130198210,0.0068,0.0826,CMSDESynPUF1k
23,437995210,-0.0057,NA,CMSDESynPUF1k
23,381569210,-0.0057,NA,CMSDESynPUF1k
23,441834210,-0.0057,NA,CMSDESynPUF1k
23,4151207210,-0.0057,NA,CMSDESynPUF1k
23,435903210,-0.0057,NA,CMSDESynPUF1k
23,378139210,-0.0057,NA,CMSDESynPUF1k
23,4166587210,-0.0057,NA,CMSDESynPUF1k
23,433704210,-0.0057,NA,CMSDESynPUF1k
23,4244666210,-0.0057,NA,CMSDESynPUF1k
23,25211210,-0.0057,NA,CMSDESynPUF1k
23,4189458210,-0.0057,NA,CMSDESynPUF1k
23,377556210,-0.0057,NA,CMSDESynPUF1k
23,437943210,0.0068,0.0826,CMSDESynPUF1k
23,372293210,-0.0057,NA,CMSDESynPUF1k
23,437754210,-0.0057,NA,CMSDESynPUF1k
23,435951210,-0.0057,NA,CMSDESynPUF1k
23,4174455210,-0.0057,NA,CMSDESynPUF1k
23,373489210,-0.0057,NA,CMSDESynPUF1k
22,4178826210,-0.1923,NA,CMSDESynPUF1k
22,4077761210,-0.1923,NA,CMSDESynPUF1k
22,440009210,-0.1923,NA,CMSDESynPUF1k
22,315831210,0.2308,0.4895,CMSDESynPUF1k
22,4213310210,-0.1923,NA,CMSDESynPUF1k
22,380394210,-0.1923,NA,CMSDESynPUF1k
22,380986210,-0.1923,NA,CMSDESynPUF1k
22,439524210,-0.1923,NA,CMSDESynPUF1k
23,4320023210,-0.0057,NA,CMSDESynPUF1k
23,4096314210,-0.0057,NA,CMSDESynPUF1k
23,74816210,-0.0057,NA,CMSDESynPUF1k
23,4113713210,-0.0057,NA,CMSDESynPUF1k
23,380109210,-0.0057,NA,CMSDESynPUF1k
23,434814210,-0.0057,NA,CMSDESynPUF1k
23,4042550210,-0.0057,NA,CMSDESynPUF1k
23,437242210,0.0091,0.0954,CMSDESynPUF1k
23,199878210,-0.0057,NA,CMSDESynPUF1k
23,4024012210,-0.0057,NA,CMSDESynPUF1k
23,35625857210,-0.0057,NA,CMSDESynPUF1k
23,4317266210,-0.0057,NA,CMSDESynPUF1k
23,378423210,-0.0057,NA,CMSDESynPUF1k
23,4136335210,-0.0057,NA,CMSDESynPUF1k
23,321107210,-0.0057,NA,CMSDESynPUF1k
23,380747210,-0.0057,NA,CMSDESynPUF1k
22,440087210,-0.1923,NA,CMSDESynPUF1k
22,139099210,-0.1923,NA,CMSDESynPUF1k
22,4119454210,-0.1923,NA,CMSDESynPUF1k
22,4200385210,-0.1923,NA,CMSDESynPUF1k
22,439233210,-0.1923,NA,CMSDESynPUF1k
22,434223210,-0.1923,NA,CMSDESynPUF1k
23,381024210,-0.0057,NA,CMSDESynPUF1k
23,40481140210,-0.0057,NA,CMSDESynPUF1k
23,4056883210,-0.0057,NA,CMSDESynPUF1k
23,197107210,-0.0057,NA,CMSDESynPUF1k
23,4038534210,-0.0057,NA,CMSDESynPUF1k
23,380415210,-0.0057,NA,CMSDESynPUF1k
23,433978210,-0.0057,NA,CMSDESynPUF1k
23,140362210,-0.0057,NA,CMSDESynPUF1k
23,4028934210,-0.0057,NA,CMSDESynPUF1k
23,4093788210,-0.0057,NA,CMSDESynPUF1k
23,441447210,-0.0057,NA,CMSDESynPUF1k
23,433702210,-0.0057,NA,CMSDESynPUF1k
23,4151248210,-0.0057,NA,CMSDESynPUF1k
23,4110254210,-0.0057,NA,CMSDESynPUF1k
23,4033514210,-0.0057,NA,CMSDESynPUF1k
23,436233210,-0.0057,NA,CMSDESynPUF1k
23,40481335210,-0.0057,NA,CMSDESynPUF1k
23,4176808210,-0.0057,NA,CMSDESynPUF1k
23,201244210,-0.0057,NA,CMSDESynPUF1k
23,40483172210,-0.0057,NA,CMSDESynPUF1k
23,433994210,-0.0057,NA,CMSDESynPUF1k
22,40482784210,-0.1923,NA,CMSDESynPUF1k
23,443520210,-0.0057,NA,CMSDESynPUF1k
23,75037210,-0.0057,NA,CMSDESynPUF1k
23,377291210,-0.0057,NA,CMSDESynPUF1k
23,439058210,-0.0057,NA,CMSDESynPUF1k
22,436919210,-0.1923,NA,CMSDESynPUF1k
23,4144942210,-0.0057,NA,CMSDESynPUF1k
22,438960210,-0.1923,NA,CMSDESynPUF1k
23,4093673210,-0.0057,NA,CMSDESynPUF1k
23,4126334210,-0.0057,NA,CMSDESynPUF1k
23,81430210,-0.0057,NA,CMSDESynPUF1k
